day,month,year,hour,avg-temp,avg-humidity,avg-precip,avg-wind,avg-windir
5,1,2020,2,,,,,
5,1,2020,3,,,,,
5,1,2020,4,,,,,
5,1,2020,5,,,,,
5,1,2020,6,,,,,
5,1,2020,7,,,,,
5,1,2020,8,,,,,
5,1,2020,9,,,,,
5,1,2020,10,,,,,
5,1,2020,11,,,,,
5,1,2020,12,,,,,
5,1,2020,13,,,,,
5,1,2020,14,,,,,
5,1,2020,15,,,,,
5,1,2020,16,,,,,
5,1,2020,17,,,,,
5,1,2020,18,,,,,
5,1,2020,19,,,,,
5,1,2020,20,,,,,
5,1,2020,21,,,,,
5,1,2020,22,,,,,
5,1,2020,23,,,,,
6,1,2020,0,,,,,
6,1,2020,1,,,,,
6,1,2020,2,,,,,
6,1,2020,3,,,,,
6,1,2020,4,,,,,
6,1,2020,5,,,,,
6,1,2020,6,,,,,
6,1,2020,7,,,,,
6,1,2020,8,,,,,
6,1,2020,9,,,,,
6,1,2020,10,,,,,
6,1,2020,11,,,,,
6,1,2020,12,,,,,
6,1,2020,13,,,,,
6,1,2020,14,,,,,
6,1,2020,15,,,,,
6,1,2020,16,,,,,
6,1,2020,17,,,,,
6,1,2020,18,,,,,
6,1,2020,19,,,,,
6,1,2020,20,,,,,
6,1,2020,21,,,,,
6,1,2020,22,,,,,
6,1,2020,23,,,,,
7,1,2020,0,,,,,
7,1,2020,1,,,,,
7,1,2020,2,,,,,
7,1,2020,3,,,,,
7,1,2020,4,,,,,
7,1,2020,5,,,,,
7,1,2020,6,,,,,
7,1,2020,7,,,,,
7,1,2020,8,,,,,
7,1,2020,9,,,,,
7,1,2020,10,,,,,
7,1,2020,11,,,,,
7,1,2020,12,,,,,
7,1,2020,13,,,,,
7,1,2020,14,,,,,
7,1,2020,15,,,,,
7,1,2020,16,,,,,
7,1,2020,17,,,,,
7,1,2020,18,,,,,
7,1,2020,19,,,,,
7,1,2020,20,,,,,
7,1,2020,21,,,,,
7,1,2020,22,,,,,
7,1,2020,23,,,,,
8,1,2020,0,,,,,
8,1,2020,1,,,,,
8,1,2020,2,,,,,
8,1,2020,3,,,,,
8,1,2020,4,,,,,
8,1,2020,5,,,,,
8,1,2020,6,,,,,
8,1,2020,7,,,,,
8,1,2020,8,,,,,
8,1,2020,9,,,,,
8,1,2020,10,,,,,
8,1,2020,11,,,,,
8,1,2020,12,,,,,
8,1,2020,13,,,,,
8,1,2020,14,,,,,
8,1,2020,15,,,,,
8,1,2020,16,,,,,
8,1,2020,17,,,,,
8,1,2020,18,,,,,
8,1,2020,19,,,,,
8,1,2020,20,,,,,
8,1,2020,21,,,,,
8,1,2020,22,,,,,
8,1,2020,23,,,,,
9,1,2020,0,,,,,
9,1,2020,1,,,,,
9,1,2020,2,,,,,
9,1,2020,3,,,,,
9,1,2020,4,,,,,
9,1,2020,5,,,,,
9,1,2020,6,,,,,
9,1,2020,7,,,,,
9,1,2020,8,,,,,
9,1,2020,9,,,,,
9,1,2020,10,,,,,
9,1,2020,11,,,,,
9,1,2020,12,,,,,
9,1,2020,13,,,,,
9,1,2020,14,,,,,
9,1,2020,15,,,,,
9,1,2020,16,,,,,
9,1,2020,17,,,,,
9,1,2020,18,,,,,
9,1,2020,19,,,,,
9,1,2020,20,,,,,
9,1,2020,21,,,,,
9,1,2020,22,,,,,
9,1,2020,23,,,,,
10,1,2020,0,,,,,
10,1,2020,1,,,,,
10,1,2020,2,,,,,
10,1,2020,3,,,,,
10,1,2020,4,,,,,
10,1,2020,5,,,,,
10,1,2020,6,,,,,
10,1,2020,7,,,,,
10,1,2020,8,,,,,
10,1,2020,9,,,,,
10,1,2020,10,,,,,
10,1,2020,11,,,,,
10,1,2020,12,,,,,
10,1,2020,13,,,,,
10,1,2020,14,,,,,
10,1,2020,15,,,,,
10,1,2020,16,,,,,
10,1,2020,17,,,,,
10,1,2020,18,,,,,
10,1,2020,19,,,,,
10,1,2020,20,,,,,
10,1,2020,21,,,,,
10,1,2020,22,,,,,
10,1,2020,23,,,,,
11,1,2020,0,,,,,
11,1,2020,1,,,,,
11,1,2020,2,,,,,
11,1,2020,3,,,,,
11,1,2020,4,,,,,
11,1,2020,5,,,,,
11,1,2020,6,,,,,
11,1,2020,7,,,,,
11,1,2020,8,,,,,
11,1,2020,9,,,,,
11,1,2020,10,,,,,
11,1,2020,11,,,,,
11,1,2020,12,,,,,
11,1,2020,13,,,,,
11,1,2020,14,,,,,
11,1,2020,15,,,,,
11,1,2020,16,,,,,
11,1,2020,17,,,,,
11,1,2020,18,,,,,
11,1,2020,19,,,,,
11,1,2020,20,,,,,
11,1,2020,21,,,,,
11,1,2020,22,,,,,
11,1,2020,23,,,,,
12,1,2020,0,,,,,
12,1,2020,1,,,,,
12,1,2020,2,,,,,
12,1,2020,3,,,,,
12,1,2020,4,,,,,
12,1,2020,5,,,,,
12,1,2020,6,,,,,
12,1,2020,7,,,,,
12,1,2020,8,,,,,
12,1,2020,9,,,,,
12,1,2020,10,,,,,
12,1,2020,11,,,,,
12,1,2020,12,,,,,
12,1,2020,13,,,,,
12,1,2020,14,,,,,
12,1,2020,15,,,,,
12,1,2020,16,,,,,
12,1,2020,17,,,,,
12,1,2020,18,,,,,
12,1,2020,19,,,,,
12,1,2020,20,,,,,
12,1,2020,21,,,,,
12,1,2020,22,,,,,
12,1,2020,23,,,,,
13,1,2020,0,6.166998289473685,89.79419881578947,1.2143612903225804,2.058635,84.76627763888888
13,1,2020,1,6.081803552631579,88.53409500000001,0.5540480327868853,2.0943241666666665,95.68479027777778
13,1,2020,2,5.981778289473684,87.97832171052632,0.5164347540983607,1.9754425000000002,106.18288236111111
13,1,2020,3,5.895346052631578,87.58951907894738,0.6347465573770492,2.090374027777778,101.79877930555556
13,1,2020,4,5.851799210526316,87.03412934210526,0.03360548387096775,2.219804861111111,105.72240472222222
13,1,2020,5,5.700227066666667,86.9046984,0.23612666666666668,2.274059014084507,101.86270309859154
13,1,2020,6,5.770180666666667,86.6158724,0.6196437704918033,2.286212676056338,94.94850718309858
13,1,2020,7,6.5205328,84.37803373333334,0.13254249999999998,2.37011338028169,90.72919070422535
13,1,2020,8,7.506879733333333,80.50620586666666,0.010527704918032788,2.578371549295775,93.7925885915493
13,1,2020,9,8.182229333333334,77.07730613333334,0.013349,2.536070704225352,93.57756676056339
13,1,2020,10,8.278444266666668,74.17961266666667,1.0091691803278688,2.38984,110.44330929577465
13,1,2020,11,8.276727066666668,73.61562373333332,0.6569609836065574,2.2352276056338027,110.85559169014084
13,1,2020,12,8.103000666666667,74.56053093333334,0.6160416393442624,2.2240938028169017,116.9023909859155
13,1,2020,13,7.8878466666666665,75.8138484,0.9249795,2.3958466197183097,114.41443816901409
13,1,2020,14,7.327063066666667,77.9954488,0.9999319999999999,2.37508338028169,108.10503464788732
13,1,2020,15,6.281227432432432,82.65880108108108,1.5042900000000001,2.069987857142857,95.793233
13,1,2020,16,5.600463599999999,86.03665386666667,1.738253442622951,1.936157323943662,103.0589547887324
13,1,2020,17,5.0680901333333335,87.7260208,1.6775570491803278,1.759187605633803,105.59156549295774
13,1,2020,18,4.605466,89.06708173333334,1.217518032786885,1.626871408450704,118.05649295774649
13,1,2020,19,4.241047733333333,89.71532040000001,1.4172514754098362,1.6266314084507043,128.7245181690141
13,1,2020,20,3.8914933333333335,90.04813253333333,1.6484877049180329,1.5785040845070424,136.49754732394368
13,1,2020,21,3.574075866666666,90.80504959999999,1.2584016393442623,1.5625552112676055,137.07147422535212
13,1,2020,22,3.234446081081081,92.1368054054054,0.6558808474576271,1.5980615714285715,130.59305485714285
13,1,2020,23,3.059606891891892,93.17460378378378,0.5855684745762711,1.5500591428571429,126.15429771428572
14,1,2020,0,2.9960209210526316,93.43375881578947,0.7107501666666668,1.3937784722222224,132.41909069444444
14,1,2020,1,2.902544933333333,93.66478733333334,0.6554733333333334,1.389310985915493,132.42961366197184
14,1,2020,2,2.881782105263158,93.51114407894737,0.7069493333333333,1.4132994444444444,134.44893513888888
14,1,2020,3,2.791362933333333,94.05337306666667,0.07679169491525424,1.4555388732394365,129.23040366197182
14,1,2020,4,2.9121783999999997,93.8169584,0.09428474576271187,1.459674647887324,137.84495887323945
14,1,2020,5,2.9356932,93.8400196,0.29566288135593216,1.444624647887324,134.56951323943662
14,1,2020,6,3.7832717333333337,93.64388773333333,0.712392372881356,1.241620985915493,138.3314585915493
14,1,2020,7,5.739854133333333,89.79845333333333,0.7939109999999999,1.1830691549295775,145.47971704225353
14,1,2020,8,7.391290131578948,84.40979460526316,0.2693948333333333,1.3358543055555556,144.01142875
14,1,2020,9,8.519726533333333,79.16653679999999,0.18398237288135594,1.5389298591549296,134.54020169014086
14,1,2020,10,9.135136266666667,75.06484266666666,0.7635503333333332,1.7324657746478873,149.95360112676056
14,1,2020,11,9.409913466666668,73.97834253333333,0.8431993333333333,1.7155033802816901,163.3188218309859
14,1,2020,12,9.240655657894738,74.8850622368421,0.5527029508196721,1.7686213888888889,172.15114305555554
14,1,2020,13,8.835991733333334,77.50331306666666,0.9277871666666666,1.8191487323943663,143.19806690140845
14,1,2020,14,8.188540657894736,81.05552736842105,1.1848716393442622,1.7576749999999999,121.36539458333333
14,1,2020,15,7.526373552631578,84.68436210526316,1.4978147540983608,1.725292638888889,108.33210277777778
14,1,2020,16,7.156880800000001,86.22478813333333,1.8270568333333335,1.6825529577464788,97.5024976056338
14,1,2020,17,6.673875,88.28591144736842,1.4749060655737705,1.612708888888889,102.84811958333334
14,1,2020,18,6.363768552631579,89.86634513157895,1.2252690163934425,1.4471775,106.57065374999999
14,1,2020,19,6.149483947368421,90.4297305263158,1.453337868852459,1.361215138888889,106.63388069444444
14,1,2020,20,5.908326184210526,91.15723657894738,1.729657213114754,1.3965086111111111,107.69465666666667
14,1,2020,21,5.790054605263158,91.44097513157895,1.692899180327869,1.3284209722222222,107.93096
14,1,2020,22,5.5385319736842105,91.52772868421053,1.1295818032786884,1.2394797222222222,101.69068
14,1,2020,23,5.312198684210526,92.09486684210526,1.1463728333333334,1.2800170833333333,107.01436694444445
15,1,2020,0,5.195620555555555,92.9273575,0.7977005357142858,1.42968,104.14974088235294
15,1,2020,1,5.214195,93.02390625,0.8405153571428572,1.2761960294117647,97.4565
15,1,2020,2,5.240194444444445,93.10401250000001,0.8623854385964913,1.3800138235294117,104.88472632352942
15,1,2020,3,5.064949444444444,93.54278527777778,1.2252075,1.4574495588235294,104.55248
15,1,2020,4,4.792832083333334,94.09763972222223,1.1171730357142857,1.4437464705882355,111.8201819117647
15,1,2020,5,4.7245825,94.43440690140845,3.1820735714285715,1.4041854411764707,110.03061955882353
15,1,2020,6,5.368165972222222,93.72946929577465,4.544794107142857,1.655260294117647,93.25904088235293
15,1,2020,7,7.169507777777778,90.16052069444444,0.7179487499999999,2.0098401470588234,82.65101147058824
15,1,2020,8,8.5012075,85.36815555555556,0.033794285714285714,2.8317955882352943,78.00529102941177
15,1,2020,9,8.796450555555555,82.54042375,0.5131387500000001,3.268343676470588,69.47862514705882
15,1,2020,10,9.087175,78.93881347222222,1.0348040350877192,3.342515588235294,71.75325161764707
15,1,2020,11,9.140484929577465,77.47044563380281,0.6746290909090908,3.5048656716417907,74.24928119402985
15,1,2020,12,9.146904027777778,77.50800194444444,0.32662,3.467889705882353,74.3951711764706
15,1,2020,13,8.952963943661972,77.61467253521127,1.1872141071428572,3.3221628358208957,76.66763104477612
15,1,2020,14,8.185062714285714,81.45001085714286,1.3589081481481484,3.0593201515151516,79.67746015151515
15,1,2020,15,7.265759857142857,86.82871128571429,1.623568214285714,2.9210534848484846,85.04705075757576
15,1,2020,16,7.031786338028169,89.91144253521126,1.7409687719298246,2.942851791044776,82.32964
15,1,2020,17,7.112038873239437,90.26947112676056,1.9801557894736843,3.012574328358209,77.88278044776119
15,1,2020,18,7.235578591549296,89.02252985915493,1.0550464912280701,3.0369504477611944,73.33085074626867
15,1,2020,19,7.428311126760563,86.02397619718309,1.445789649122807,3.167599701492537,71.81748537313433
15,1,2020,20,7.648848732394367,81.22051323943661,2.1151063157894736,3.06718,71.94685776119404
15,1,2020,21,7.71322971830986,78.3273676056338,1.4528443859649123,3.030499104477612,73.47222641791045
15,1,2020,22,7.734461408450704,77.51833591549295,0.6607575,3.0256220895522388,75.72739029850747
15,1,2020,23,7.746930985915493,77.15073788732396,0.6346708928571428,3.0785423880597014,69.18964014925373
16,1,2020,0,7.7195347887323935,76.76241521126761,0.6588801785714286,2.9537505970149254,73.55080253731343
16,1,2020,1,7.683404507042253,77.99120774647888,0.6482324999999999,2.75181776119403,75.59773164179104
16,1,2020,2,7.691460845070422,81.9821338028169,0.3936180357142857,2.679268358208955,81.1975671641791
16,1,2020,3,7.750732816901409,83.83853929577465,0.6277037500000001,2.8732401492537316,81.46772343283583
16,1,2020,4,7.875018450704225,83.67794112676056,0.3062655357142857,3.1026740298507463,82.82741089552239
16,1,2020,5,8.039909999999999,80.76483285714286,0.16241000000000003,3.196731818181818,82.66859772727273
16,1,2020,6,8.426363943661972,78.15793056338028,0.8698726785714286,3.3091452238805967,78.53811597014926
16,1,2020,7,8.984089857142857,79.86817557142857,0.2950567272727273,3.705860757575757,75.56132727272727
16,1,2020,8,9.163249142857143,81.20262871428571,0.15344145454545455,4.026143181818182,66.47117045454546
16,1,2020,9,9.029948,81.95013785714286,0.2667125454545455,3.931347272727273,67.24894803030304
16,1,2020,10,8.913136056338029,80.79635,1.0717417543859649,4.176745970149254,73.48435343283582
16,1,2020,11,8.850622394366196,77.83632633802817,0.5872412280701754,4.409949850746268,81.41081597014924
16,1,2020,12,8.657318714285713,77.5144932857143,0.68434125,4.6614969696969695,77.29787530303031
16,1,2020,13,8.364682112676055,79.56607549295775,1.1721062500000001,4.950114776119403,73.01102940298507
16,1,2020,14,8.085176338028168,79.60277197183099,1.0253683928571429,4.764425820895522,74.99262104477612
16,1,2020,15,7.92646957746479,78.55194450704226,1.4741000000000002,4.6738625373134335,72.7788908955224
16,1,2020,16,7.807763239436619,75.69780338028168,1.6546073684210525,4.852868656716418,72.53674776119402
16,1,2020,17,7.604497746478874,72.84488816901408,1.5701198245614032,4.808889402985074,70.18749597014924
16,1,2020,18,7.3725556338028175,72.08896971830985,1.194432807017544,4.737092835820896,73.35375940298506
16,1,2020,19,7.129372253521127,72.39918577464789,1.309308596491228,4.646231343283582,69.33233910447761
16,1,2020,20,6.903975492957747,73.29598690140845,2.126027192982456,4.5906049253731345,73.20143358208955
16,1,2020,21,6.620396805555555,74.15400402777777,1.2325140350877193,4.512594411764706,72.95796
16,1,2020,22,6.460395211267605,74.10534366197183,0.5360141071428571,4.364458805970149,80.11651537313432
16,1,2020,23,6.5515409859154925,74.06379802816902,0.5481128571428571,4.247344477611941,81.7105252238806
17,1,2020,0,6.599097887323944,73.60613507042254,0.5344916071428572,4.089787910447761,87.08411208955224
17,1,2020,1,6.637347714285714,73.887572,0.644246,3.9482036363636364,88.54684742424242
17,1,2020,2,6.760366,73.083542,0.6123842857142858,3.8130007575757574,92.30827181818182
17,1,2020,3,6.848730857142857,72.23012999999999,0.12275672727272727,4.056015909090909,85.61138909090909
17,1,2020,4,6.833848285714286,72.90085642857143,0.021038181818181817,4.0471978787878795,84.31079515151515
17,1,2020,5,6.802848428571428,76.27886885714285,0.29435472727272727,3.987407575757576,93.9470665151515
17,1,2020,6,6.962402112676057,79.12976154929576,0.7910816071428571,4.239265074626865,95.20199253731344
17,1,2020,7,7.493279295774648,77.08490309859155,0.20798910714285718,4.530249253731343,89.94495208955223
17,1,2020,8,8.196175774647887,72.39551633802817,0.013799107142857144,4.867718358208956,83.22904268656717
17,1,2020,9,8.506715492957747,71.1858761971831,0.5993975,4.931543582089552,90.25033597014925
17,1,2020,10,8.394137464788733,76.47067126760564,0.9758271929824561,5.117732388059702,95.05308164179104
17,1,2020,11,7.692214366197183,85.61723112676056,0.6759924561403509,4.909413283582089,97.63399761194029
17,1,2020,12,7.285054428571428,88.89142,0.6224932142857142,5.0652915151515145,98.10716681818182
17,1,2020,13,6.916518732394366,90.21997802816902,1.1529991228070176,4.987348656716418,90.62602865671641
17,1,2020,14,6.723502816901409,90.78898774647888,1.3732676785714286,4.732879104477612,91.7343476119403
17,1,2020,15,6.477632816901409,91.26341549295775,1.5214833333333335,4.568489253731343,88.42979656716417
17,1,2020,16,6.369008732394366,91.45230126760563,2.573757368421053,4.240508208955224,90.52757343283582
17,1,2020,17,6.433177183098592,88.54485492957747,2.183474561403509,4.023439104477612,87.01301835820895
17,1,2020,18,6.472744225352113,86.36647788732395,1.3713970175438597,3.8222692537313434,92.68563805970149
17,1,2020,19,6.4370595774647885,85.42190549295775,1.2380773684210529,3.6353628358208954,101.00381746268657
17,1,2020,20,6.458830285714285,85.64657928571428,1.1861225,3.3999381818181815,101.0422112121212
17,1,2020,21,6.496869571428571,86.98682957142857,1.323725357142857,3.6454501515151514,93.77450863636363
17,1,2020,22,6.319185857142857,87.80238414285715,0.5439890909090909,3.690083939393939,99.85912621212121
17,1,2020,23,6.272251142857143,86.90995157142856,0.6666880000000001,3.6434277272727273,101.1063337878788
18,1,2020,0,6.231520714285715,85.19381685714286,0.6177491071428571,3.5561904545454546,93.10380090909091
18,1,2020,1,6.191679428571429,83.4512747142857,0.5707965454545455,3.3574901515151514,96.78187075757576
18,1,2020,2,6.075695571428572,83.97996114285714,0.7094030909090909,3.2927989393939394,105.62006121212121
18,1,2020,3,5.951944714285714,85.450104,0.24936545454545458,3.4203054545454545,92.32776121212122
18,1,2020,4,5.924155285714286,84.06249185714286,0.05096272727272727,3.2614362121212124,98.88104121212122
18,1,2020,5,6.031053714285714,82.61578,0.2839410909090909,3.3769669696969697,95.51543166666667
18,1,2020,6,6.198186056338028,80.97688647887324,1.6965310714285715,3.385993582089552,89.62010029850747
18,1,2020,7,6.68542338028169,80.11452788732394,0.8178323214285713,3.4482723880597015,92.10937925373135
18,1,2020,8,7.407233521126761,78.0202047887324,0.12628107142857142,3.9746614925373134,78.04693656716418
18,1,2020,9,7.872205633802817,76.33851169014085,0.015546964285714285,4.359529701492537,74.43385388059701
18,1,2020,10,7.993863521126761,77.83843042253521,0.3290284210526316,4.287714925373135,79.18262761194029
18,1,2020,11,7.827815352112676,81.81207042253521,0.45728122807017546,4.184054626865672,73.54690358208956
18,1,2020,12,7.4261680000000005,85.58883671428572,0.7635019642857143,4.159046212121212,67.06736287878789
18,1,2020,13,7.188577323943662,83.85998943661973,1.1193030357142857,4.122163283582089,67.47427552238806
18,1,2020,14,6.8565384507042255,78.09261183098592,1.1951766071428571,3.8941022388059703,70.3927147761194
18,1,2020,15,6.5039822535211265,75.14722816901408,1.4800335087719296,3.376532089552239,69.71673522388059
18,1,2020,16,6.642248873239437,72.92371915492959,1.7846510526315789,3.5371525373134327,69.04086164179104
18,1,2020,17,6.821294225352113,72.35291971830986,1.7769540350877195,3.547106119402985,72.59592492537314
18,1,2020,18,6.753747183098592,75.02066464788733,1.275752105263158,3.6815358208955224,72.0577667164179
18,1,2020,19,6.617197183098592,72.33945535211268,1.7205735087719298,3.657686119402985,73.0070028358209
18,1,2020,20,6.211582394366197,72.20365309859154,1.907161052631579,3.429490149253731,76.83682149253731
18,1,2020,21,5.76442338028169,76.04671746478873,1.4152949122807017,2.9851913432835824,78.21626582089553
18,1,2020,22,5.523225352112676,77.67988281690141,0.6947141071428572,2.758254179104478,79.29935925373134
18,1,2020,23,5.196016338028169,80.22236,0.5963551785714286,2.7580782089552236,88.0970676119403
19,1,2020,0,4.92885323943662,82.70683859154929,0.7425870175438597,2.5500080597014922,103.11342656716418
19,1,2020,1,4.998465633802817,82.79789845070422,0.6289917857142858,2.3950849253731343,108.16730447761194
19,1,2020,2,5.114959014084507,81.08833873239436,0.5965451785714285,2.531702686567164,105.92915343283582
19,1,2020,3,5.195585142857143,80.37290899999999,0.13768714285714287,2.6078290909090907,97.33469545454545
19,1,2020,4,5.188561,80.252905,0.031916181818181816,2.752386212121212,94.7848906060606
19,1,2020,5,5.0816287142857135,81.84575242857143,0.3270221818181819,3.0367175757575757,87.74669378787878
19,1,2020,6,5.086303571428571,82.30663785714286,0.5057289090909091,2.78895,84.50133833333332
19,1,2020,7,5.9127926760563385,77.85995140845071,0.14037249999999998,2.6339064179104477,81.62525283582089
19,1,2020,8,6.40471323943662,77.32964070422535,0.03857928571428571,3.2311297014925375,84.58814268656717
19,1,2020,9,6.457781126760564,77.05547225352113,0.24439321428571428,3.61771,79.34529179104477
19,1,2020,10,6.141011690140846,79.3621690140845,1.0423301754385965,3.5379723880597016,99.97442910447762
19,1,2020,11,5.998785633802817,80.42755070422535,1.0592078947368422,3.239507313432836,118.18889880597014
19,1,2020,12,5.790608169014084,80.73620309859155,0.5113615789473683,3.0947973134328355,127.15308985074626
19,1,2020,13,5.820613661971831,78.42000746478872,1.3140157142857143,2.907595373134328,117.76932298507462
19,1,2020,14,5.652987887323944,77.41549338028169,1.2224876785714287,2.567004029850746,120.6993952238806
19,1,2020,15,5.190097464788733,79.01698802816901,1.8062522807017543,2.4317017910447762,131.5638965671642
19,1,2020,16,4.482268169014085,83.99423521126761,1.8191364912280703,2.267884925373134,151.52340149253732
19,1,2020,17,4.113106478873239,86.5749852112676,1.7345426315789472,1.914341194029851,164.61747746268657
19,1,2020,18,4.083959718309859,88.32235901408451,1.5187514035087721,2.130841343283582,152.08396402985073
19,1,2020,19,4.059536285714286,90.28723,1.2895726785714283,2.1057643939393937,138.50200924242426
19,1,2020,20,4.060228873239437,91.4166,1.7208510714285714,1.8305241791044777,185.6889756716418
19,1,2020,21,4.206022857142857,91.06074628571429,1.218165818181818,2.2066101515151515,187.97983136363635
19,1,2020,22,4.392975774647887,90.90392408450704,0.7331575,2.605881940298507,196.12412298507462
19,1,2020,23,4.686281126760563,90.28366647887324,0.73724875,2.899664776119403,188.39906895522387
20,1,2020,0,4.7732871014492755,90.77008391304348,0.13077981481481482,3.3032536923076923,197.2821216923077
20,1,2020,1,4.799775362318841,90.36980231884057,0.09915327272727273,3.317243538461539,191.27628769230768
20,1,2020,2,4.926728285714286,90.24010085714286,0.08661454545454546,3.5334204545454546,201.90888409090908
20,1,2020,3,4.791717428571429,90.32335542857142,0.13894127272727272,3.9807737878787877,192.7373665151515
20,1,2020,4,4.413324142857142,91.70183557142857,0.11062345454545455,4.272242272727272,172.621055
20,1,2020,5,4.502188985507247,91.22567739130436,0.4190883333333333,4.312814,154.20997415384616
20,1,2020,6,4.898773333333334,88.62884453333334,0.680086,4.8908716901408456,141.24370126760564
20,1,2020,7,5.2078484000000005,85.99952186666667,0.3354773770491803,5.326743661971831,145.4351566197183
20,1,2020,8,5.270071466666667,85.39985586666667,0.3646795,5.70998338028169,146.5324070422535
20,1,2020,9,5.273106351351352,83.34356432432432,0.14972833333333335,5.804788714285714,159.57362728571428
20,1,2020,10,5.282507466666667,82.90048746666668,0.2084981967213115,5.895022253521127,159.08270366197183
20,1,2020,11,4.902196533333333,84.12091813333333,0.5408159016393442,5.849322676056338,168.57095915492957
20,1,2020,12,4.626588533333334,85.0999312,0.7062429508196721,5.620233802816902,178.9503576056338
20,1,2020,13,4.2492564,84.91114813333334,1.0965665,5.588080563380282,205.718306056338
20,1,2020,14,3.6971064,85.29773973333333,1.2405148333333333,5.360239859154929,205.99383760563381
20,1,2020,15,3.3413293243243247,85.19340945945946,1.542417,4.849413285714286,208.57002585714284
20,1,2020,16,3.2153064864864866,84.19628959459459,1.7730698333333335,4.392305142857143,200.90878457142858
20,1,2020,17,3.159587972972973,82.37804729729729,1.6028365,4.130154857142857,199.9975557142857
20,1,2020,18,3.1446316216216217,79.0767754054054,1.255852,4.353611428571428,210.83117085714287
20,1,2020,19,3.0840783783783783,80.51523378378378,1.4420103333333332,4.1386835714285715,203.5046927142857
20,1,2020,20,2.8918747297297296,82.21915662162162,1.9158736666666667,4.055184571428571,170.8388747142857
20,1,2020,21,2.858542972972973,81.3003527027027,1.6184669999999999,3.7662731428571425,181.86185014285715
20,1,2020,22,2.986320810810811,78.17810797297297,0.5120042372881356,3.8007022857142854,200.34676228571428
20,1,2020,23,3.0953960810810814,75.8881995945946,0.6319074576271186,3.762346142857143,179.97415728571428
21,1,2020,0,3.1507593333333332,75.2319912,0.48211966666666667,3.6732230985915493,184.19136704225352
21,1,2020,1,3.12354972972973,75.29325905405406,0.693143220338983,3.4950352857142857,199.6454122857143
21,1,2020,2,3.0522177333333333,76.46541,0.5216991666666666,3.274920422535211,216.5922743661972
21,1,2020,3,3.0055175342465756,76.97473109589042,0.5816705084745764,3.398671884057971,225.60963043478262
21,1,2020,4,2.914953243243243,77.32031851351351,0.02011542372881356,3.4608248571428573,228.31502942857142
21,1,2020,5,2.8014712,78.19271933333333,0.41567866666666664,3.204460985915493,232.73568830985914
21,1,2020,6,2.8058828378378378,79.78855918918919,0.6759576271186442,3.0321942857142856,225.26587
21,1,2020,7,2.847869594594594,79.85568027027027,0.02264949152542373,3.1581117142857145,202.22660971428573
21,1,2020,8,2.9609674324324327,79.19801189189188,0.03783,2.7660801428571427,213.06271142857142
21,1,2020,9,3.1577459459459463,80.85788405405405,0.024545084745762714,2.7488672857142857,225.88935042857142
21,1,2020,10,3.2247871621621624,82.83701310810811,0.3797225,2.8451915714285714,222.91418157142857
21,1,2020,11,3.300825945945946,81.83639743243243,0.532056,3.0499894285714286,213.95479957142857
21,1,2020,12,3.464321081081081,80.08253432432433,0.5102243333333334,2.7643384285714285,213.42305342857145
21,1,2020,13,3.5492512000000005,79.6294456,0.6096689830508473,2.4216381690140842,221.12689267605634
21,1,2020,14,3.4814838356164386,79.34946972602741,0.9023351724137931,2.093310579710145,228.6009407246377
21,1,2020,15,3.3328145945945944,79.82798472972974,1.5670365,1.899395142857143,217.88102957142857
21,1,2020,16,3.2501386486486483,79.2061327027027,1.4884986666666664,1.6930962857142857,202.31530842857143
21,1,2020,17,3.10490527027027,79.18904675675675,1.6862581666666665,1.606542857142857,198.06855657142856
21,1,2020,18,2.9288024324324327,79.63268648648649,1.1988833333333335,1.3662814285714286,206.79213657142856
21,1,2020,19,2.633620675675676,80.6809308108108,1.1935781666666665,1.259329142857143,202.28372257142857
21,1,2020,20,2.224350945945946,82.39105554054053,1.377682,1.3101108571428572,191.4756637142857
21,1,2020,21,1.6697119999999999,84.35095466666667,1.0910283333333335,1.3838635211267607,191.3770856338028
21,1,2020,22,1.1808683783783784,85.73458581081081,0.8118293103448276,1.3032252857142856,182.30586214285714
21,1,2020,23,0.7739897333333332,86.61885093333333,0.6918430508474577,1.216720704225352,175.19526957746479
22,1,2020,0,0.4592750666666667,86.57693013513513,0.6154957627118645,1.1201284507042255,176.52747859154928
22,1,2020,1,0.1345385135135135,87.04511520547946,0.5250179310344827,1.2198648571428572,185.1928047142857
22,1,2020,2,-0.023715810810810794,86.97348041095891,0.044719137931034485,1.2184627142857143,182.86625085714286
22,1,2020,3,-0.1871060810810811,87.29619270270271,0.027695344827586208,1.1904352857142857,167.53870442857144
22,1,2020,4,-0.3857191780821918,87.65938780821918,0.04469103448275862,1.206209420289855,175.20189333333335
22,1,2020,5,-0.33221945205479453,87.80235726027396,0.29619754385964914,1.2782494202898549,172.65121376811595
22,1,2020,6,0.9177635616438357,85.33062931506849,0.685336724137931,1.1502944927536232,169.14928594202897
22,1,2020,7,3.14589602739726,79.45011273972602,0.2266012068965517,1.3409095652173915,194.75150260869566
22,1,2020,8,5.043934444444444,72.94369055555555,0.5396331578947369,2.262163529411765,208.21374661764708
22,1,2020,9,6.251525915492958,67.5298533802817,0.511175,2.8401217910447762,214.7268319402985
22,1,2020,10,6.879990136986302,65.95201794520547,0.477513220338983,3.3651676811594204,216.5503844927536
